,0,1,2,3,4,5,6,7,8,9,10
0,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,7.0,89.995,1650.0,5000.0
1,20.0,6.666666666666667,20.0,6.666666666666667,20.0,6.666666666666667,20.0,10.5,94.9925,2075.0,7500.0
2,7.6923076923076925,23.076923076923077,7.6923076923076925,23.076923076923077,7.6923076923076925,23.076923076923077,7.6923076923076925,3.5,84.9975,1225.0,2500.0
3,11.11111111111111,11.11111111111111,18.51851851851852,3.7037037037037033,25.925925925925924,25.925925925925924,3.7037037037037033,5.25,87.49625,1437.5,3750.0
4,22.58064516129032,22.58064516129032,3.225806451612903,16.129032258064516,9.67741935483871,9.67741935483871,16.129032258064516,12.25,97.49125,2287.5,8750.0
5,20.0,4.0,12.0,12.0,4.0,20.0,28.0,8.75,92.49375,1862.5,6250.0
6,3.4482758620689653,17.241379310344826,24.137931034482758,24.137931034482758,17.241379310344826,3.4482758620689653,10.344827586206897,1.75,82.49875,1012.5,1250.0
7,8.108108108108109,13.513513513513514,13.513513513513514,29.72972972972973,24.324324324324326,8.108108108108109,2.7027027027027026,2.625,83.748125,1118.75,1875.0
8,18.0327868852459,21.311475409836067,21.311475409836067,4.918032786885246,1.639344262295082,18.0327868852459,14.754098360655739,9.625,93.74312499999999,1968.75,6875.0
9,23.076923076923077,1.5384615384615385,13.846153846153847,23.076923076923077,7.6923076923076925,10.76923076923077,20.0,13.125,98.740625,2393.75,9375.0
10,12.280701754385964,15.789473684210526,1.7543859649122806,12.280701754385964,22.807017543859647,26.31578947368421,8.771929824561402,6.125,88.745625,1543.75,4375.0
11,9.09090909090909,5.454545454545454,27.27272727272727,16.363636363636363,12.727272727272727,23.636363636363637,5.454545454545454,4.375,86.246875,1331.25,3125.0
12,20.634920634920633,17.46031746031746,11.11111111111111,1.5873015873015872,23.809523809523807,7.936507936507936,17.46031746031746,11.375,96.241875,2181.25,8125.0
13,13.432835820895523,10.44776119402985,4.477611940298507,19.402985074626866,16.417910447761194,13.432835820895523,22.388059701492537,7.875,91.244375,1756.25,5625.0
14,2.3255813953488373,34.883720930232556,25.58139534883721,11.627906976744185,6.976744186046512,2.3255813953488373,16.27906976744186,0.875,81.249375,906.25,625.0
15,3.1578947368421053,15.789473684210526,28.421052631578945,13.68421052631579,9.473684210526315,11.578947368421053,17.894736842105264,1.3125,81.8740625,959.375,937.5
16,13.286713286713287,21.678321678321677,7.6923076923076925,20.27972027972028,17.482517482517483,18.88111888111888,0.6993006993006993,8.3125,91.8690625,1809.375,5937.5
17,38.02816901408451,9.859154929577466,4.225352112676056,7.042253521126761,23.943661971830988,4.225352112676056,12.67605633802817,11.8125,96.8665625,2234.375,8437.5
18,9.243697478991596,19.327731092436974,15.966386554621849,17.64705882352941,0.8403361344537815,15.966386554621849,21.008403361344538,4.8125,86.8715625,1384.375,3437.5
19,14.018691588785046,2.803738317757009,14.018691588785046,8.411214953271028,19.626168224299064,21.49532710280374,19.626168224299064,6.5625,89.3703125,1596.875,4687.5
20,25.20325203252033,15.447154471544717,25.20325203252033,20.325203252032523,4.065040650406504,5.691056910569106,4.065040650406504,13.5625,99.3653125,2446.875,9687.5
21,20.0,9.565217391304348,20.0,0.8695652173913043,11.304347826086957,26.956521739130434,11.304347826086957,10.0625,94.3678125,2021.875,7187.5
22,5.343511450381679,20.610687022900763,5.343511450381679,12.977099236641221,22.137404580152673,11.450381679389313,22.137404580152673,3.0625,84.3728125,1171.875,2187.5
23,4.424778761061947,4.424778761061947,15.044247787610619,23.893805309734514,23.893805309734514,11.504424778761061,16.8141592920354,2.1875,83.1234375,1065.625,1562.5
24,21.649484536082475,21.649484536082475,1.0309278350515463,11.34020618556701,11.34020618556701,29.896907216494846,3.0927835051546393,9.1875,93.1184375,1915.625,6562.5
25,32.58426966292135,14.606741573033707,10.112359550561797,21.34831460674157,3.3707865168539324,5.617977528089887,12.359550561797752,12.6875,98.1159375,2340.625,9062.5
26,9.489051094890511,21.16788321167883,18.248175182481752,2.18978102189781,13.86861313868613,15.328467153284672,19.70802919708029,5.6875,88.1209375,1490.625,4062.5
27,8.910891089108912,8.910891089108912,4.9504950495049505,30.693069306930692,6.930693069306931,16.831683168316832,22.77227722772277,3.9375,85.6221875,1278.125,2812.5
28,21.36752136752137,21.36752136752137,17.94871794871795,12.820512820512821,19.65811965811966,0.8547008547008548,5.982905982905984,10.9375,95.6171875,2128.125,7812.5
29,12.056737588652481,0.7092198581560284,20.56737588652482,16.31205673758865,21.98581560283688,17.73049645390071,10.638297872340425,7.4375,90.6196875,1703.125,5312.5
30,1.0752688172043012,18.27956989247312,13.978494623655916,7.526881720430108,16.129032258064516,9.67741935483871,33.333333333333336,0.4375,80.6246875,853.125,312.5
31,1.5075376884422111,8.542713567839195,19.597989949748744,18.592964824120603,22.613065326633166,20.603015075376884,8.542713567839195,0.65625,80.93703125,879.6875,468.75
32,20.95808383233533,29.341317365269465,4.1916167664670665,2.9940119760479043,7.784431137724551,5.389221556886228,29.341317365269465,7.65625,90.93203125,1729.6875,5468.75
33,20.647773279352226,0.4048582995951417,9.31174089068826,21.45748987854251,11.740890688259109,23.076923076923077,13.360323886639677,11.15625,95.92953125,2154.6875,7968.75
34,8.837209302325581,15.348837209302326,25.58139534883721,9.767441860465116,28.372093023255815,11.627906976744185,0.46511627906976744,4.15625,85.93453124999999,1304.6875,2968.75
35,16.9811320754717,5.660377358490567,9.433962264150944,28.30188679245283,13.207547169811322,10.69182389937107,15.723270440251573,5.90625,88.43328125,1517.1875,4218.75
36,18.495297805642632,12.852664576802507,14.733542319749215,4.075235109717868,16.614420062695924,15.360501567398119,17.86833855799373,12.90625,98.42828125,2367.1875,9218.75
37,15.867158671586715,9.22509225092251,23.247232472324722,22.509225092250922,13.653136531365313,0.36900369003690037,15.129151291512915,9.40625,93.43078125,1942.1875,6718.75
38,6.285714285714286,32.57142857142857,17.714285714285715,16.571428571428573,2.857142857142857,18.857142857142858,5.142857142857143,2.40625,83.43578125,1092.1875,1718.75
39,10.204081632653061,3.401360544217687,34.69387755102041,6.122448979591836,6.122448979591836,25.170068027210885,14.285714285714285,3.28125,84.68515625,1198.4375,2343.75
40,19.341563786008233,15.226337448559672,7.818930041152264,16.872427983539097,16.872427983539097,2.05761316872428,21.81069958847737,10.28125,94.68015625,2048.4375,7343.75
41,24.324324324324326,8.108108108108109,1.1583011583011584,9.652509652509652,22.00772200772201,20.463320463320464,14.285714285714286,13.78125,99.67765625,2473.4375,9843.75
42,13.656387665198238,23.348017621145377,15.418502202643174,25.11013215859031,11.013215859030838,9.251101321585905,2.2026431718061676,6.78125,89.68265625,1623.4375,4843.75
43,12.29946524064171,15.508021390374331,14.43850267379679,0.53475935828877,26.203208556149733,15.508021390374331,15.508021390374331,5.03125,87.18390625,1410.9375,3593.75
44,15.850144092219018,17.579250720461093,17.0028818443804,9.510086455331411,4.899135446685879,17.579250720461093,17.579250720461093,12.03125,97.17890625,2260.9375,8593.75
45,22.807017543859647,7.602339181286549,25.146198830409354,9.941520467836257,0.5847953216374269,7.602339181286549,26.31578947368421,8.53125,92.18140625,1835.9375,6093.75
46,3.4482758620689657,22.167487684729064,5.41871921182266,24.137931034482758,16.256157635467982,22.167487684729064,6.403940886699507,1.53125,82.18640625,985.9375,1093.75
47,1.8050541516245489,5.415162454873647,6.137184115523466,22.743682310469314,22.743682310469314,22.743682310469314,18.4115523465704,1.09375,81.56171875,932.8125,781.25
48,15.102040816326532,19.183673469387756,20.000000000000004,12.653061224489797,12.653061224489797,12.653061224489797,7.755102040816327,8.09375,91.55671875,1782.8125,5781.25
49,23.14410480349345,13.537117903930131,14.410480349344978,20.524017467248907,6.550218340611353,20.524017467248907,1.3100436681222707,11.59375,96.55421875,2207.8125,8281.25
50,10.659898477157359,31.979695431472077,0.5076142131979695,7.614213197969542,23.857868020304565,7.614213197969542,17.76649746192893,4.59375,86.55921875,1357.8125,3281.25
51,12.236286919831223,9.70464135021097,24.050632911392402,23.20675105485232,2.9535864978902953,2.9535864978902953,24.89451476793249,6.34375,89.05796875,1570.3125,4531.25
52,22.676579925650557,20.44609665427509,9.293680297397769,8.550185873605948,14.49814126394052,14.49814126394052,10.03717472118959,13.34375,99.05296874999999,2420.3125,9531.25
53,23.809523809523807,3.7037037037037033,4.761904761904762,20.634920634920633,29.100529100529098,12.16931216931217,5.82010582010582,9.84375,94.05546875,1995.3125,7031.25
54,5.882352941176471,17.647058823529413,18.552036199095024,3.1674208144796383,10.407239819004525,24.886877828054303,19.457013574660635,2.84375,84.06046875,1145.3125,2031.25
55,4.663212435233161,13.989637305699482,2.5906735751295336,9.84455958549223,13.989637305699482,26.424870466321245,28.497409326424872,1.96875,82.81109375,1039.0625,1406.25
56,14.186851211072664,20.41522491349481,12.802768166089965,17.647058823529413,20.41522491349481,6.57439446366782,7.958477508650519,8.96875,92.80609375,1889.0625,6406.25
57,27.272727272727273,5.263157894736842,25.358851674641148,1.4354066985645932,20.574162679425836,16.74641148325359,3.3492822966507174,12.46875,97.80359375,2314.0625,8906.25
58,14.124293785310734,24.293785310734464,11.864406779661017,19.774011299435028,6.214689265536723,1.694915254237288,22.033898305084747,5.46875,87.80859375,1464.0625,3906.25
59,8.457711442786069,1.4925373134328357,22.388059701492537,13.432835820895523,17.412935323383085,5.4726368159203975,31.34328358208955,3.71875,85.30984375,1251.5625,2656.25
60,21.030042918454935,15.021459227467812,5.579399141630901,25.321888412017167,1.2875536480686696,18.454935622317596,13.304721030042918,10.71875,95.30484375,2101.5625,7656.25
61,21.568627450980394,12.418300653594772,18.954248366013072,7.189542483660131,12.418300653594772,17.647058823529413,9.803921568627452,7.21875,90.30734375,1676.5625,5156.25
62,0.3194888178913738,16.293929712460063,19.488817891373802,13.738019169329073,16.293929712460063,18.849840255591054,15.015974440894569,0.21875,80.31234375,826.5625,156.25
63,0.7444168734491315,12.655086848635236,14.1439205955335,25.558312655086848,6.699751861042183,27.543424317617866,12.655086848635236,0.328125,80.468515625,839.84375,234.375
64,11.260504201680673,19.327731092436977,20.336134453781515,6.5546218487394965,15.294117647058824,7.899159663865547,19.327731092436977,7.328125,90.463515625,1689.84375,5234.375
65,17.584369449378332,3.374777975133215,15.808170515097691,12.61101243339254,21.847246891651867,14.031971580817052,14.742451154529308,10.828125,95.461015625,2114.84375,7734.375
66,14.40329218106996,34.15637860082305,10.2880658436214,2.880658436213992,24.279835390946506,6.17283950617284,7.818930041152264,3.828125,85.466015625,1264.84375,2734.375
67,11.30820399113082,0.6651884700665188,23.28159645232816,26.38580931263858,23.725055432372507,6.873614190687362,7.760532150776053,5.578125,87.964765625,1477.34375,3984.375
68,22.33009708737864,13.009708737864077,7.961165048543689,10.679611650485436,8.349514563106796,18.446601941747574,19.223300970873787,12.578125,97.959765625,2327.34375,8984.375
69,23.380281690140848,9.859154929577466,2.535211267605634,24.507042253521128,3.098591549295775,17.746478873239436,18.87323943661972,9.078125,92.962265625,1902.34375,6484.375
70,4.534606205250597,23.62768496420048,17.42243436754177,5.4892601431980905,17.899761336515514,30.310262529832936,0.7159904534606205,2.078125,82.967265625,1052.34375,1484.375
71,6.8354430379746836,6.8354430379746836,4.30379746835443,15.949367088607595,21.012658227848103,30.126582278481013,14.936708860759493,2.953125,84.216640625,1158.59375,2109.375
72,15.502555366269165,15.502555366269165,13.798977853492334,21.63543441226576,3.2367972742759794,9.369676320272573,20.954003407155025,9.953125,94.211640625,2008.59375,7109.375
73,22.16216216216216,10.63063063063063,20.36036036036036,5.585585585585585,9.18918918918919,15.675675675675675,16.396396396396398,13.453125,99.209140625,2433.59375,9609.375
74,12.016293279022403,25.050916496945007,9.979633401221996,19.348268839103866,23.421588594704684,4.684317718940936,5.4989816700611,6.453125,89.214140625,1583.59375,4609.375
75,15.19434628975265,15.19434628975265,22.968197879858657,16.607773851590107,12.367491166077738,2.4734982332155475,15.19434628975265,4.703125,86.715390625,1371.09375,3359.375
76,17.744610281923716,17.744610281923716,0.16583747927031509,18.407960199004975,16.417910447761194,11.774461028192372,17.744610281923716,11.703125,96.710390625,2221.09375,8359.375
77,23.80952380952381,3.492063492063492,10.476190476190476,4.761904761904762,21.26984126984127,12.380952380952381,23.80952380952381,8.203125,91.712890625,1796.09375,5859.375
78,2.9023746701846966,19.788918205804748,25.593667546174142,20.844327176781,0.7915567282321899,27.17678100263852,2.9023746701846966,1.203125,81.717890625,946.09375,859.375
79,3.3557046979865772,3.3557046979865772,19.01565995525727,18.568232662192393,14.093959731543624,14.988814317673377,26.62192393736018,1.640625,82.342578125,999.21875,1171.875
80,20.626631853785902,20.626631853785902,5.483028720626632,4.960835509138382,33.15926892950392,0.783289817232376,14.360313315926893,8.640625,92.337578125,1849.21875,6171.875
81,20.441988950276244,8.655616942909761,9.760589318600369,21.17863720073665,17.495395948434624,18.23204419889503,4.23572744014733,12.140625,97.335078125,2274.21875,8671.875
82,9.812108559498956,23.173277661795403,24.425887265135696,10.647181628392483,6.471816283924843,7.306889352818371,18.162839248434235,5.140625,87.340078125,1424.21875,3671.875
83,14.617169373549883,14.617169373549883,1.160092807424594,15.54524361948956,18.329466357308583,11.832946635730858,23.897911832946633,6.890625,89.83882812499999,1636.71875,4921.875
84,25.656565656565657,25.656565656565657,13.93939393939394,0.6060606060606061,3.0303030303030303,23.232323232323232,7.878787878787879,13.890625,99.833828125,2486.71875,9921.875
85,23.809523809523807,7.769423558897243,25.31328320802005,24.81203007518797,11.779448621553884,4.761904761904762,1.7543859649122806,10.390625,94.836328125,2061.71875,7421.875
86,6.695464362850973,20.518358531317496,7.991360691144709,7.55939524838013,23.974082073434126,17.926565874730024,15.33477321814255,3.390625,84.841328125,1211.71875,2421.875
87,4.299065420560748,7.289719626168225,23.364485981308412,2.0560747663551404,22.24299065420561,17.009345794392523,23.738317757009348,2.515625,83.591953125,1105.46875,1796.875
88,18.471337579617835,21.86836518046709,12.951167728237792,15.92356687898089,11.67728237791932,5.732484076433121,13.375796178343949,9.515625,93.586953125,1955.46875,6796.875
89,31.73333333333333,1.8666666666666667,7.733333333333333,11.466666666666667,6.133333333333333,32.8,8.266666666666666,13.015625,98.584453125,2380.46875,9296.875
90,9.700176366843033,12.522045855379188,16.402116402116402,18.871252204585538,15.343915343915343,10.405643738977071,16.75485008818342,6.015625,88.589453125,1530.46875,4296.875
91,13.220338983050848,7.796610169491525,15.254237288135593,9.152542372881356,2.3728813559322033,14.576271186440678,37.62711864406779,4.265625,86.090703125,1317.96875,3046.875
